Id,Title,Description,Event Type,Event Date,Reported By,Received Date,Latitude,Longitude,City,State,Airport,Region,Reporting Facility,Aircraft Type,Departure,Arrival,Diverted To,POB,Injury Type,Injuries Minor,Injuries Serious,Fatalities,Injuries Unknown,Uninjured,POB Unknown,Damage Type,MessageText,MessageText,,,,,,,
556672,"AIR CARRIER OR TAXI OCCURRENCE | SWA1008 | ROCHESTER, NY (ROC) 01-08-2019 1840Z",,AIR CARRIER OR TAXI OCCURRENCE,1/8/2019 18:40,,,43.11914063,-77.67186737,ROCHESTER,NY,ROC,AEA,ROC,B737,ROC,TPA,,,Unknown,,,,,,0,Not Reported,"ROCHESTER, NY (ROC)",", B737, ROC-TPA, REPORTED A STATIC DISCHARGE AND CONTINUED TO THE DESTINATION. 01/08/2019 1840Z",,,,,,,
556673,"PILOT DEVIATION - AIRBORNE | OPT367 | WEST PALM BEACH, FL 01-06-2019 1430Z",,PILOT DEVIATION - AIRBORNE,1/6/2019 14:30,,,26.7153424,-80.0533746,WEST PALM BEACH,FL,,ASO,PBI,E55P,,,,,Unknown,,,,,,0,Not Reported,"WEST PALM BEACH, FL","EVIATION REPORTED BY PBI WHEN OPT367, E55P, FAILED TO FLY ON ITS ASSIGNED HEADING WHICH CAUSED A LOSS OF SEPARATION WITH N521QS, C68A. CLOSEST PROXIMITY WAS REPORTED AS 200 FEET VERICAL AND 1.96 HORIZONTA",L.   01/06/2019 1430Z,,,,,,
556674,"GENERAL AVIATION OCCURRENCE | N511PT | MIAMI, FL (TMB) 01-08-2019 1919Z",,GENERAL AVIATION OCCURRENCE,1/8/2019 19:19,,,25.64756393,-80.43322754,MIAMI,FL,TMB,ASO,TMB,C172,,,,,Unknown,,,,,,0,Not Reported,"MIAMI, FL (TMB)","C172, ABORTED TAKEOFF DUE TO A HIGH OIL PRESSURE INDICATION AND TAXIED BACK TO THE RAMP. 01/08/2019 1919Z",,,,,,,
556688,"MILITARY OCCURRENCE | SHADOW1 | TUCSON, AZ (TUS) 01-08-2019 2125Z",,MILITARY OCCURRENCE,1/8/2019 21:25,,,32.11608505,-110.9410248,TUCSON,AZ,TUS,AWP,MOR/TUS @ 1352 PST,F16,,,,,Unknown,,,,,,0,Not Reported,"TUCSON, AZ (TUS)",", F16, DECLARED AN EMERGENCY DUE TO OIL SYSTEM PROBLEM; ACFT LANDED RWY11L @ 2135Z. 01/08/2019 2125Z",,,,,,,
556689,"MILITARY OCCURRENCE | WICKED1 | BOISE, ID (BOI) 01-08-2019 2144Z",,MILITARY OCCURRENCE,1/8/2019 21:44,,,43.56436157,-116.2228622,BOISE,ID,BOI,ANM,MOR/BOI @ 1352 PST,A10,BOI,BOI,,,Unknown,,,,,,0,Not Reported,"BOISE, ID (BOI)",", A10, BOI-BOI, DECLARED AN ENVIRONMENTAL EMERGENCY. AIRCRAFT RETURNED AND LANDED WITHOUT INCIDENT. 01/08/2019 2144Z",,,,,,,
556690,"GENERAL AVIATION OCCURRENCE | N317BT | SAN DIEGO/EL CAJON, CA (SEE) 01-08-2019 2157Z",,GENERAL AVIATION OCCURRENCE,1/8/2019 21:57,,,32.82622147,-116.9724426,SAN DIEGO/EL CAJON,CA,SEE,AWP,MOR/SEE @ 1400 PST,C172,,,,,Unknown,,,,,,0,Not Reported,"SAN DIEGO/EL CAJON, CA (SEE)","C172, ABORTED TAKEOFF DUE TO ROUGH RUNNING ENGINE, TAXIED TO PARKING W/OUT INCIDENT. 01/08/2019 2157Z",,,,,,,
556691,"AIR CARRIER OR TAXI OCCURRENCE | UAL2426 | LOS ANGELES, CA (LAX) 01-08-2019 2215Z",,AIR CARRIER OR TAXI OCCURRENCE,1/8/2019 22:15,,,33.94249344,-118.4080505,LOS ANGELES,CA,LAX,AWP,MOR/ZLA @ 1419 PST,B738,SNA,DEN,LAX,167,Unknown,,,,,,0,Not Reported,"LOS ANGELES, CA (LAX)",", B738, SNA-DEN, AIRCRAFT DECLARED AN EMERGENCY DUE TO A PRECAUTIONARY DIVERT DUE TO NOISE/DOOR ISSUES THAT MAY INCLUDE A POSSIBLE LOSS OF PRESSURIZATION. 01/08/2019 2215Z",,,,,,,
556705,"AIR CARRIER OR TAXI OCCURRENCE | FRG975 | TETERBORO, NJ (TEB) 01-09-2019 0107Z",,AIR CARRIER OR TAXI OCCURRENCE,1/9/2019 1:07,,,40.85011292,-74.06083679,TETERBORO,NJ,TEB,AEA,TEB,BE99,,,,,Unknown,,,,,,0,Not Reported,"TETERBORO, NJ (TEB)","BE99, REPORTED A NUMBER TWO ENGINE PROBLEM AND LANDED ON RUNWAY 19 THEN TAXIED TO JET AVIATION WITHOUT INCIDENT. 01/09/2019 0107Z",,,,,,,
556706,"GENERAL AVIATION OCCURRENCE | LN89TB | VAN NUYS, CA (VNY) 01-09-2019 0112Z",,GENERAL AVIATION OCCURRENCE,1/9/2019 1:12,,,34.20980453,-118.489975,VAN NUYS,CA,VNY,AWP,MOR/VNY @ 1731 PST,LJ35,,VNY,,,Unknown,,,,,,0,Not Reported,"VAN NUYS, CA (VNY)","N89TB, LJ35, VNYLANDED WITHOUT INCIDENT AFTER REPORTING MALFUNCTIONING LANDING GEAR INDICATOR BULBS. 01/09/2019 0112Z",,,,,,,
556707,"LASER EVENT | N224LD | DENVER, CO (DEN) 01-09-2019 0100Z",,LASER EVENT,1/9/2019 1:00,,,39.86166763,-104.6731644,DENVER,CO,DEN,ANM,MOR/DEN @ 1752 PST,E35,,,,,Unknown,,,,,,0,Not Reported,"DENVER, CO (DEN)","E35, WAS ILLUMINATED BY A GREEN LASER ON LEFT SIDE WHILE N BOUND AT 11,000 FEET 20 SW DENVER. NO INJURIES REPORTED. DENVER INTL ARPT DISPATCH NOTIFIED 01/09/2019 0100Z",,,,,,,
556708,"AIR CARRIER OR TAXI OCCURRENCE | SKW3131 | PHOENIX, AZ (PHX) 01-09-2019 0123Z",,AIR CARRIER OR TAXI OCCURRENCE,1/9/2019 1:23,,,33.43427658,-112.0115814,PHOENIX,AZ,PHX,AWP,MOR/PHX @ 1730 PST,CRJ2,PHX,,,,Unknown,,,,,,0,Not Reported,"PHOENIX, AZ (PHX)",", CRJ2, PHXABORTED TAKEOFF ROLL ON RWY 25R BECAUSE OF SOME TYPE OF PRESSURIZATION PROBLEM. 01/09/2019 0123Z",,,,,,,
556721,"GENERAL AVIATION OCCURRENCE | N5767J | SAN ANTONIO, TX (SKF) 01-09-2019 0120Z",,GENERAL AVIATION OCCURRENCE,1/9/2019 1:20,,,29.38423347,-98.58111572,SAN ANTONIO,TX,SKF,ASW,SAT,C210,,,,,Unknown,,,,,,0,Not Reported,"SAN ANTONIO, TX (SKF)","C210, DECLARED AN EMERGENCY AND DIVERTED TO SKF FOR AN ENGINE MALFUNCTION. ACFT LANDED SKF AND TAXIED CLEAR OF THE RWY WITHOUT FURTHER INCIDENT. 01/09/2019 0120Z",,,,,,,
557185,"AIR CARRIER OR TAXI OCCURRENCE | ACA1049 | PALM SPRINGS, CA (PSP) 01-13-2019 1955Z",,AIR CARRIER OR TAXI OCCURRENCE,1/13/2019 19:55,,,33.82966614,-116.506691,PALM SPRINGS,CA,PSP,AWP,MOR/PSP @ 1231PST,B38M,PSP,CYYC,,,Unknown,,,,,,0,Not Reported,"PALM SPRINGS, CA (PSP)",", B38M, PSP-CYYC, ACA1049 LANDED RY31L AND ADVISED THEY WOULD HAVE TO SIT ON THE RUNWAY. OJTI TOOK OVER AND SENT WJA1468, A B737 AROUND, TRAFFIC WAS ON A 2 MILE FINAL. ACA1049 THEN ADVISED THEY COULD TAXI","OFF THE RUNWAY. THE DEVELOPMENTAL TAXIED ACA1049 OFF THE RUNWAY AND SWITCHED TO GC. OS PULLED CRASH PHONE AND ADVISED ALERTII, HOT BRAKES. FIRE TRUCKS ASSISTED ACA1049 FOR SEVERAL MINUTES AT TAXIWAY J. OPS143 CONDUCTED THE RUNWAY INSPECTION FOR RY31L 01/13/2019 1955Z",,,,,,
557187,"GENERAL AVIATION OCCURRENCE | N96HF | NEW YORK, NY (ISP) 01-13-2019 2024Z",,GENERAL AVIATION OCCURRENCE,1/13/2019 20:24,,,40.79524994,-73.10021973,NEW YORK,NY,ISP,AEA,ISP,BE76,,,,,Unknown,,,,,,0,Not Reported,"NEW YORK, NY (ISP)","BE76, LANDED ON RUNWAY 6 AND REPORTED A FLAT TIRE. ARFF RESPONDED AND THE AIRCRAFT WAS TOWED TO THE RAMP WITHOUT INCIDENT. 01/13/2019 2024Z",,,,,,,
557194,"BIRD/WILDLIFE STRIKE | SKW3851 | MANCHESTER, NH (MHT) 01-13-2019 2150Z",,BIRD/WILDLIFE STRIKE,1/13/2019 21:50,,,42.93280411,-71.43575287,MANCHESTER,NH,MHT,ANE,MHT,CRJ9,,,,,Unknown,,,,,,0,Not Reported,"MANCHESTER, NH (MHT)",", CRJ9, DEPARTED FROM RUNWAY 6 AND REPORTED A BIRD STRIKE. CONTINUED TO THE DESTINATION AIRPORT. DAMAGE",,,,,,,
557196,"AIR CARRIER OR TAXI OCCURRENCE | PWA283 | LONG BEACH, CA (LGB) 01-13-2019 2220Z",,AIR CARRIER OR TAXI OCCURRENCE,1/13/2019 22:20,,,33.8176384,-118.151474,LONG BEACH,CA,LGB,AWP,MOR/ZLA @ 1427 PST,GALX,LGB,CAK,LGB,,Unknown,,,,,,0,Not Reported,"LONG BEACH, CA (LGB)","GALX, LGB-CAK, DECLARED EMERGENCY FOR A PRESSURIZATION PROBLEM, RETURNED LGB & LWOI. 01/13/2019 2220Z",,,,,,,
557203,"MEDICAL EMERGENCY - PASSENGER | SWA4137 | PHOENIX, AZ (PHX) 01-13-2019 2358Z",,MEDICAL EMERGENCY - PASSENGER,1/13/2019 23:58,,,33.43427658,-112.0115814,PHOENIX,AZ,PHX,AWP,MOR/ZDV @ 1609 PST,B737,STL ,LAX ,,,Unknown,,,,,,0,Not Reported,"PHOENIX, AZ (PHX)",", B737, STL -LAX , PAX MED EMERG, 37 Y/O FEMALE W/ PREGNANCY COMPLICATIONS, DIVERT TO PHX 01/13/2019 2358Z",,,,,,,
557205,"GENERAL AVIATION OCCURRENCE | N8113B | MADISON, WI (MSN) 01-13-2019 2230Z",,GENERAL AVIATION OCCURRENCE,1/13/2019 22:30,,,43.13987732,-89.33750153,MADISON,WI,MSN,AGL,MSN,P28A,,,,2,Unknown,,,,,,0,Not Reported,"MADISON, WI (MSN)","P28A, PILOT REPORTED ALTERNATOR ISSUE, REQUESTED ASSISTANCE, LANDED MSN RWY 3. POB",,,,,,,
557212,"AIR CARRIER OR TAXI OCCURRENCE | ENY3681 | SAN ANGELO, TX (SJT) 01-14-2019 0015Z",,AIR CARRIER OR TAXI OCCURRENCE,1/14/2019 0:15,,,31.35774994,-100.4963074,SAN ANGELO,TX,SJT,ASW,SJT MOR,E145,DFW,SJT,,,Unknown,,,,,,0,Not Reported,"SAN ANGELO, TX (SJT)",", E145, DFW-SJT, ATC DECLARED EMERGENCY WHEN PILOT REPORTED STRANGE NOISE FROM THE NOSE GEAR. TOWER CONFIRMED THE GEAR APPEARED DOWN & THE FLIGHT LANDED WITHOUT INCIDENT AT 1800C. 01/14/2019 0015Z",,,,,,,
557219,"LASER EVENT | ACA549 | SPOKANE, WA 01-14-2019 0432Z",,LASER EVENT,1/14/2019 4:32,,,47.6587802,-117.4260465,SPOKANE,WA,,ANM,MOR/ZSE @ 2106 PST,B789,,,,,Unknown,,,,,,0,Not Reported,"SPOKANE, WA","B789, WAS ILLUMINATED BY A GREEN LASER FROM RIGHT SIDE WHILE NNW BOUND AT FL400 VCNTY SPOKANE. NO INJURIES REPORTED. SPOKANE PD NOTIFIED. 01/14/2019 0432Z",,,,,,,
557221,"LASER EVENT | SKW3010 | BAKERSFIELD, CA (BFL) 01-14-2019 0520Z",,LASER EVENT,1/14/2019 5:20,,,35.43386078,-119.057663,BAKERSFIELD,CA,BFL,AWP,MOR/BFL @ 2130 PST,CRJ7,,,,,Unknown,,,,,,0,Not Reported,"BAKERSFIELD, CA (BFL)",", CRJ7, COCKPIT WAS ILLUMINATED BY A GREEN AND RED LASER AT THE 12 O'CLOCK POSITION WHILE WNW BOUND AT 4,000 FEET 4 S BAKERSFIELD. NO INJURIES REPORTED. ARPT PD NOTIFIED. 01/14/2019 0520Z",,,,,,,
557228,"LASER EVENT | ASA7096 | SEATTLE, WA (SEA) 01-14-2019 1015Z",,LASER EVENT,1/14/2019 10:15,,,47.44989014,-122.3117752,SEATTLE,WA,SEA,ANM,MOR/S46 @ 0227,B737,,,,,Unknown,,,,,,0,Not Reported,"SEATTLE, WA (SEA)",", B737, COCKPIT WAS ILLUMINATED FROM THE RIGHT SIDE BY GREEN LASER WHILE SE BOUND AT 12,000 FEET 25 NW SEA. NO INJURIES REPORTED. KITSAP COUNTY PD NOTIFIED. 01/14/2019 1015Z",,,,,,,
557230,"PILOT DEVIATION - AIRBORNE | AAL2576 | BALTIMORE, MD 01-12-2019 0215Z",,PILOT DEVIATION - AIRBORNE,1/12/2019 2:15,,,39.2903848,-76.6121893,BALTIMORE,MD,,AEA,BWI,B737,,,,,Unknown,,,,,,0,Not Reported,"BALTIMORE, MD","EVIATION REPORTED BY BWI WHEN AAL2576, B737, LINED UP FOR THE INCORRECT RUNWAY WITHOUT ATC AUTHORIZATION. NO LOSS OF SEPARATION. 01/12/2019 0215Z",,,,,,,
557235,"AIR CARRIER OR TAXI OCCURRENCE | EJM54 | SPRINGFIELD, IL (SPI) 01-14-2019 1433Z",,AIR CARRIER OR TAXI OCCURRENCE,1/14/2019 14:33,,,39.84422302,-89.67808533,SPRINGFIELD,IL,SPI,AGL,SPI ATCT,FA50,GRR,MQJ,,,Unknown,,,,,,0,Not Reported,"SPRINGFIELD, IL (SPI)","FA50, GRR-MQJ, RETURNED TO GRR DUE TO THE LANDING GEAR UNABLE TO RETRACT AFTER DEPARTURE. THE FLIGHT LANDED WITHOUT INCIDENT AT 0933E. 01/14/2019 1433Z",,,,,,,
557237,"AIR CARRIER OR TAXI OCCURRENCE | ASZ242 | ATLANTA, GA (PDK) 01-14-2019 1444Z",,AIR CARRIER OR TAXI OCCURRENCE,1/14/2019 14:44,,,33.87561035,-84.30197144,ATLANTA,GA,PDK,ASO,PDK,SR22,PDK,EYW,,,Unknown,,,,,,0,Not Reported,"ATLANTA, GA (PDK)","SR22, PDK-EYW, ABORTED TAKEOFF DUE TO AN ENGINE OIL PRESSURE INDICATOR. AIRCRAFT DEPARTED WITHOUT INCIDENT. 01/14/2019 1444Z",,,,,,,
557239,"MILITARY OCCURRENCE | PIG22 | FORT WAYNE, IN (FWA) 01-14-2019 1504Z",,MILITARY OCCURRENCE,1/14/2019 15:04,,,40.97847366,-85.19516754,FORT WAYNE,IN,FWA,AGL,FWA ATCT,A10,,,,,Unknown,,,,,,0,Not Reported,"FORT WAYNE, IN (FWA)","A10, RETURNED TO FWA DUE TO A FUEL INDICATOR ISSUE AND LANDED WITHOUT INCIDENT. 01/14/2019 1504Z",,,,,,,
557244,"AIR CARRIER OR TAXI OCCURRENCE | JIA5494 | WASHINGTON, DC (IAD) 01-14-2019 1613Z",,AIR CARRIER OR TAXI OCCURRENCE,1/14/2019 16:13,,,38.94744492,-77.45994568,WASHINGTON,DC,IAD,AEA,PCT,CRJ2,DCA,STL,IAD,,Unknown,,,,,,0,Not Reported,"WASHINGTON, DC (IAD)",", CRJ2, DCA-STL, DIVERTED AND LANDED RUNWAY 01C AFTER REPORTING A NOSE GEAR ISSUE. 01/14/2019 1613Z",,,,,,,
557246,"PILOT DEVIATION - AIRBORNE | ASH5787 | COPPERAS COVE, TX 01-04-2019 2323Z",,PILOT DEVIATION - AIRBORNE,1/4/2019 23:23,,,31.124062,-97.9030785,COPPERAS COVE,TX,,ASW,ZFW,CRJ9,,,,,Unknown,,,,,,0,Not Reported,"COPPERAS COVE, TX","EVIATION REPORTED BY ZFW WHEN ASH5787, CRJ9, DID NOT DESCEND AFTER BEING ISSUED A DESCENT CLEARANCE. NO LOSS OF SEPARATION. 01/04/2019 2323Z",,,,,,,
557253,"AIR CARRIER OR TAXI OCCURRENCE | KAP564 | SAN JUAN, PUERTO RICO (SJU) 01-14-2019 1718Z",,AIR CARRIER OR TAXI OCCURRENCE,1/14/2019 17:18,,,18.43939781,-66.00213623,SAN JUAN,PUERTO RICO,SJU,ASO,SJU,C402,STT,SJU,,,Unknown,,,,,,0,Not Reported,"SAN JUAN, PUERTO RICO (SJU)","C402, STT-SJU, LANDED RUNWAY 10 AND REPORTED A FLAT TIRE. AIRCRAFT WAS TOWED TO THE RAMP. 01/14/2019 1718Z",,,,,,,
557255,"GENERAL AVIATION OCCURRENCE | N4894T | HUNTSVILLE, AL (HSV) 01-14-2019 1740Z",,GENERAL AVIATION OCCURRENCE,1/14/2019 17:40,,,34.63719559,-86.77505493,HUNTSVILLE,AL,HSV,ASO,HSV,C82R,GOP,DCU,HSV,,Unknown,,,,,,0,Not Reported,"HUNTSVILLE, AL (HSV)","C82R, GOP-DCU, DIVERTED TO HSV DUE TO LANDING GEAR ISSUES. AIRCRAFT LANDED WITHOUT INCIDENT. 01/14/2019 1740Z",,,,,,,
556629,"MEDICAL EMERGENCY - PASSENGER | AAY1700 | FORT LAUDERDALE, FL (FLL) 01-08-2019 1330Z",,MEDICAL EMERGENCY - PASSENGER,1/8/2019 13:30,,,26.07166672,-80.14969635,FORT LAUDERDALE,FL,FLL,ASO,FLL,A320,,,,,Unknown,,,,,,0,Not Reported,"FORT LAUDERDALE, FL (FLL)",", A320, RETURNED TO THE GATE AFTER REPORTING A PASSENGER MEDICAL EMERGENCY. 01/08/2019 1330Z",,,,,,,
556634,"AIR CARRIER OR TAXI OCCURRENCE | ENY3519 | NEW YORK, NY (LGA) 01-08-2019 1414Z",,AIR CARRIER OR TAXI OCCURRENCE,1/8/2019 14:14,,,40.77724838,-73.872612,NEW YORK,NY,LGA,AEA,LGA,E135,LGA,GSO,,,Unknown,,,,,,0,Not Reported,"NEW YORK, NY (LGA)",", E135, LGA-GSO, ABORTED TAKEOFF DUE TO A STANDBY ATTITUDE FAILURE AND TAXIED TO THE GATE. 01/08/2019 1414Z",,,,,,,
556636,"GENERAL AVIATION ACCIDENT/INCIDENT | N659A | ST PETERSBURG-CLEARWATER, FL (PIE) 01-08-2019 1440Z",,GENERAL AVIATION ACCIDENT/INCIDENT,1/8/2019 14:40,,,27.90868759,-82.68649292,ST PETERSBURG-CLEARWATER,FL,PIE,ASO,PIE,PA28,,,,,Unknown,,,,,,0,Not Reported,"ST PETERSBURG-CLEARWATER, FL (PIE)","PA28, LANDED ON RUNWAY 4 AND VEERED OFF INTO THE GRASS DUE TO UNKNOWN REASONS. THE AIRCRAFT THEN TAXIED TO THE RAMP. DAMAGE",,,,,,,
556645,"PILOT DEVIATION - SURFACE | N280ME | COLUMBUS, GA (CSG) 01-03-2019 2035Z",,PILOT DEVIATION - SURFACE,1/3/2019 20:35,,,32.51633453,-84.93885803,COLUMBUS,GA,CSG,ASO,CSG,C172,,,,,Unknown,,,,,,0,Not Reported,"COLUMBUS, GA (CSG)","EVIATION REPORTED BY CSG WHEN N280ME, C172, TAXIED ONTO TAXIWAY CHARLIE WITHOUT A CLEARANCE. THERE WAS NO LOSS OF SEPARATION. 01/03/2019 2035Z",,,,,,,
556650,"BIRD/WILDLIFE STRIKE | RSP544 | SANTA FE, NM (SAF) 01-08-2019 1550Z",,BIRD/WILDLIFE STRIKE,1/8/2019 15:50,,,35.61711121,-106.0894165,SANTA FE,NM,SAF,ASW,SAF,E50P,VGT,SAF,,,Unknown,,,,,,0,Not Reported,"SANTA FE, NM (SAF)","E50P, VGT-SAF, UPON LANDING ROLL OUT RWY 02 ACFT STRUCK MULTIPLE SMALL BIRDS. NO DAMAGE. FOD REMOVED BY OPS. 01/08/2019 1550Z",,,,,,,
556652,"BIRD/WILDLIFE STRIKE | DAL2397 | MINNEAPOLIS, MN (MSP) 01-08-2019 1600Z",,BIRD/WILDLIFE STRIKE,1/8/2019 16:00,,,44.88197327,-93.22177887,MINNEAPOLIS,MN,MSP,AGL,MSP,B752,TPA,MSP,,,Unknown,,,,,,0,Not Reported,"MINNEAPOLIS, MN (MSP)",", B752, TPA-MSP, PILOT REPORTED BIRD STRIKE UPON LANDING RWY 30L. NO DAMAGE. NO FOD ON RWY. 01/08/2019 1600Z",,,,,,,
556997,"MEDICAL EMERGENCY - PASSENGER | JIA5188 | CHARLOTTE, NC (CLT) 01-11-2019 2000Z",,MEDICAL EMERGENCY - PASSENGER,1/11/2019 20:00,,,35.21374893,-80.94905853,CHARLOTTE,NC,CLT,ASO,ZJX,,,,,,,,,,,,,,"CHARLOTTE, NC (CLT)",", CRJ9, DAB-CLT, REPORTED A PASSENGER MEDICAL EMERGENCY. AIRCRAFT LANDED WITHOUT INCIDENT. 01/11/2019 2000Z",,,,,,,
556998,"AIR CARRIER OR TAXI OCCURRENCE | JIA5355 | WASHINGTON, DC (DCA) 01-11-2019 2057Z",,AIR CARRIER OR TAXI OCCURRENCE,1/11/2019 20:57,,,38.85144424,-77.03771973,WASHINGTON,DC,DCA,AEA,WOC,,,,,,,,,,,,,,"WASHINGTON, DC (DCA)",", CRJ7, BNA-DCA, DECLARED AN EMERGENCY DUE TO ABNORMAL VIBRATIONS IN THE LEFT ENGINE. AIRCRAFT LANDED WITHOUT INCIDENT. 01/11/2019 2057Z",,,,,,,
556999,"AIR CARRIER OR TAXI OCCURRENCE | SWA1835 | DENVER, CO (DEN) 01-11-2019 2030Z",,AIR CARRIER OR TAXI OCCURRENCE,1/11/2019 20:30,,,39.86166763,-104.6731644,DENVER,CO,DEN,ANM,MOR/DEN @ 1245 PST,B737,,,,,Unknown,,,,,,0,Not Reported,"DENVER, CO (DEN)",", B737, ABORTED TAKEOFF DUE TO AN ANTI-ICE WARNING. SWA1835 TAXIED BACK TO THE RWY AND ATTEMPTED TO DEPART AGAIN. SWA1835 ABORTED ON THEIR SECOND ATTEMPT FOR THE SAME REASON. SWA1835 TAXIED BACK TO THE RA",MP. 01/11/2019 2030Z,,,,,,
557000,"GENERAL AVIATION OCCURRENCE | R51267 | DOTHAN, AL (DHN) 01-11-2019 1956Z",,GENERAL AVIATION OCCURRENCE,1/11/2019 19:56,,,31.32102776,-85.44947052,DOTHAN,AL,DHN,ASO,DHN,BE200,,,,,Unknown,,,,,,0,Not Reported,"DOTHAN, AL (DHN)","BE200, DECLARED AN EMERGENCY AND SHUT DOWN AN ENGINE DUE TO A FIRE WARNING ENGINE LIGHT. LANDED SAFELY BUT WAS NOT ABLE TO CLEAR THE RUNWAY. AIRCRAFT WAS TOWED TO THE RAMP WITHOUT INCIDENT. 01/11/2019 19",56Z,,,,,,
557014,"GENERAL AVIATION OCCURRENCE | N441BL | SEATTLE, WA (BFI) 01-11-2019 2215Z",,GENERAL AVIATION OCCURRENCE,1/11/2019 22:15,,,47.52997208,-122.3019409,SEATTLE,WA,BFI,ANM,MOR/BFI @ 1424PST,C441,,,,,Unknown,,,,,,0,Not Reported,"SEATTLE, WA (BFI)","C441, N441BL WAS CLEARED FOR TAKEOFF RWY 14R AND SUBSEQUENTLY ADVISED LCW THAT THEY NEEDED TO ABORT THEIR TAKEOFF, AND EXIT THE RUNWAY. LCW HAD THE AIRCRAFT EXIT THE RWY TO THE EAST AND CONTACT GC. UPON","CONTACTING GC, N441BL ASKED TO TAXI TO A SPOT ON THE AIRFIELD AND DO AN EXTENSIVE RUN UP. NO IMPACT TO OPERATION AND NO ASSISTANCE REQUESTED BY N441BL. 01/11/2019 2215Z",,,,,,
557015,"GENERAL AVIATION OCCURRENCE | N4372B | ROCHESTER, NY (ROC) 01-11-2019 2111Z",,GENERAL AVIATION OCCURRENCE,1/11/2019 21:11,,,43.11914063,-77.67186737,ROCHESTER,NY,ROC,AEA,ROC,PA46,,,,,Unknown,,,,,,0,Not Reported,"ROCHESTER, NY (ROC)","PA46, EXPERIENCED A FLAT TIRE WHILE TAXIING FROM RUNWAY 25 ONTO TAXIWAY DELTA. AIRCRAFT WAS TOWED TO THE RAMP. 01/11/2019 2111Z",,,,,,,
557016,"MILITARY OCCURRENCE | PRIDE98 | COLUMBUS, MS (CBM) 01-11-2019 2221Z",,MILITARY OCCURRENCE,1/11/2019 22:21,,,33.6451683,-88.44592285,COLUMBUS,MS,CBM,ASO,JAN,BE40,JAN,CBM,,,Unknown,,,,,,0,Not Reported,"COLUMBUS, MS (CBM)",", BE40, JAN-CBM, DECLARED AN EMERGENCY DUE TO A TRIM ISSUE. REQUESTED TO RETURN TO CBM. AIRCRAFT LANDED WITHOUT INCIDENT. 01/11/2019 2221Z",,,,,,,
556654,"PILOT DEVIATION - AIRBORNE | RPA4388 | NASSAU, THE BAHAMAS 01-05-2019 1812Z",,PILOT DEVIATION - AIRBORNE,1/5/2019 18:12,,,25.0479835,-77.355413,NASSAU,,,ASO,ZMA,E75S,,,,,Unknown,,,,,,0,Not Reported,"NASSAU, THE BAHAMAS","EVIATION REPORTED BY ZMA WHEN RPA4388, E75S, DESCENDED BELOW ASSIGNED ALTITUDE WITHOUT AUTHORIZATION. NO LOSS OF SEPARATION. 01/05/2019 1812Z",,,,,,,
556659,"BIRD/WILDLIFE STRIKE | RPA4528 | COLUMBUS, OH (CMH) 01-08-2019 1640Z",,BIRD/WILDLIFE STRIKE,1/8/2019 16:40,,,39.99694443,-82.89216614,COLUMBUS,OH,CMH,AGL,CMH,E75S,LGA,CMH,,,Unknown,,,,,,0,Not Reported,"COLUMBUS, OH (CMH)",", E75S, LGA-CMH, UPON LANDING RWY 28R PILOT REPORTED A BIRD STRIKE (HAWK). ARPT OPS REMOVED FOD. NO DAMAGE REPORTED. 01/08/2019 1640Z",,,,,,,
556668,"AIR CARRIER OR TAXI OCCURRENCE | ENY3726 | MIAMI, FL (MIA) 01-08-2019 1847Z",,AIR CARRIER OR TAXI OCCURRENCE,1/8/2019 18:47,,,25.79536057,-80.29010773,MIAMI,FL,MIA,ASO,MIA,E145,MYEH,MIA,,,Unknown,,,,,,0,Not Reported,"MIAMI, FL (MIA)",", E145, MYEH-MIA, LANDED AFTER REPORTING A PRESSURIZATION ISSUE. 01/08/2019 1847Z",,,,,,,
556670,"MEDICAL EMERGENCY - PASSENGER | SWA203 | DENVER, CO (DEN) 01-08-2019 1850Z",,MEDICAL EMERGENCY - PASSENGER,1/8/2019 18:50,,,39.86166763,-104.6731644,DENVER,CO,DEN,ANM,MOR/D01 @ 1051 PST,B737,,,,,Unknown,,,,,,0,Not Reported,"DENVER, CO (DEN)","B737, PAX MED EMERG, 27 Y/O MALE EXPERIENCING GRAND MAL SEIZURES, MEDICAL ASSISTANCE ON BOARD ADMINISTERING MEDICATION; ACFT LANDED RWY 26 W/OUT INCIDENT. 01/08/2019 1850Z",,,,,,,
556675,"PILOT DEVIATION - AIRBORNE | JIA5237 | CHARLOTTE, NC 01-06-2019 1822Z",,PILOT DEVIATION - AIRBORNE,1/6/2019 18:22,,,35.21374893,-80.94905853,CHARLOTTE,NC,,ASO,ZTL,CRJ7,,,,,Unknown,,,,,,0,Not Reported,"CHARLOTTE, NC","EVIATION REPORTED BY ZTL WHEN JIA5237, CRJ7, DESCENDED BELOW THE ATC ASSIGNED ALTITUDE WITHOUT AUTHORIZATION. NO LOSS OF SEPARATION REPORTED. 01/06/2019 1822Z",,,,,,,
